centroid,log(zero_cross),type
349.1169941372991,-5.627021413522739,tom_high
2536.471289736969,-5.116195789756748,tom_high
8791.717821312242,-2.1912436982638046,tom_high
1511.3806266534443,-5.521660897864913,tom_high
4192.479651665551,-3.448488969198672,tom_high
1570.1544842338517,-5.051657268619177,tom_high
5987.546751878255,-2.9152743505392027,tom_high
7946.8626153077785,-2.622990337154053,tom_high
6054.836954223371,-2.648096258285129,tom_high
3727.532242933981,-2.8684189332576975,tom_high
5896.348037083671,-3.5545485411589963,tom_high
3424.5021962148085,-4.08657637257559,tom_high
4524.758641881272,-3.62704404319715,tom_high
2536.3732986117434,-4.585567538694578,tom_high
3182.8733726791065,-3.705208816046486,tom_high
1777.4173007824315,-5.521660897864913,tom_high
3397.904068976396,-3.5134468654734445,tom_high
4758.567859553171,-3.088047542464463,tom_high
5308.732079234589,-3.4611473660705956,tom_high
2342.571416461395,-4.733203537500643,tom_high
3397.990690482361,-3.5134468654734445,tom_high
980.286801721972,-3.8924203581346326,tom_high
3806.046107669157,-3.4804405690052747,tom_high
4712.533117270317,-4.456950160872484,tom_high
5508.73839328201,-3.582919238288212,tom_high
1960.927363451882,-4.312700552027938,tom_high
3522.82300397213,-3.5134468654734445,tom_high
568.6762710228184,-4.710730681648584,tom_high
4027.6744909827553,-4.063045875165396,tom_high
1582.4341960226598,-5.051657268619177,tom_high
3606.8472513600186,-4.710730681648584,tom_high
2710.3128842259266,-3.6653629074992864,tom_high
4041.1612871073653,-3.7299014286368575,tom_high
3837.0802263557443,-4.122944016746465,tom_high
6085.250843999399,-2.886181389597538,tom_high
3508.0151799290734,-3.82604528918976,tom_high
4191.020437479334,-3.5757507488095994,tom_high
3953.911679409624,-4.358510088059232,tom_high
2428.5045816983443,-4.547101257866782,tom_high
4445.383265982079,-4.3430059015232665,tom_high
1629.0738619666056,-5.572954192252463,tom_high
1951.5365303503181,-4.8285137173049675,tom_high
3943.131044839964,-3.8730022722775312,tom_high
2109.300136645245,-5.116195789756748,tom_high
1138.4850722783926,-4.991032646802743,tom_high
2431.439197167865,-4.853831525289257,tom_high
3799.798336867273,-3.5201808976547886,tom_high
4175.739771459541,-4.135366536745022,tom_high
1614.8827403550513,-3.286284554564317,tom_high
519.5291066097528,-5.298517346550703,tom_high
2837.652134478318,-4.199905057882593,tom_high
4336.2676265896935,-2.8684189332576975,tom_high
4336.316568747732,-2.8684189332576975,tom_high
4563.099813150594,-3.713372126685647,tom_high
3375.3435932730436,-2.9189712124205287,tom_high
5564.057580212088,-4.2832866668216445,tom_high
1157.1915682081217,-5.221556305414575,tom_high
1582.0854405016858,-4.879807011692518,tom_high
4986.407357471816,-3.798894300123809,tom_high
718.4392274600109,-5.298517346550703,tom_high
4653.14187071734,-2.5958147517750882,tom_high
7982.879032585107,-2.530941166134466,tom_high
3925.161827505094,-3.8924203581346326,tom_high
1357.0470488343867,-4.566149452837476,tom_high
591.6339661822085,-5.878335841803645,tom_high
4605.161615541972,-4.52840912485463,tom_high
3373.4755060199054,-3.214088263359828,tom_high
3499.652457721196,-4.933874232962793,tom_high
386.2485255060493,-5.339339341070958,tom_high
3171.313538331695,-4.566149452837476,tom_high
2266.7792943513705,-4.474341903584354,tom_high
947.6776770456164,-5.809342970316694,tom_high
1426.1911105476368,-5.381898955489754,tom_high
4480.797873031552,-4.374258445027371,tom_high
3728.113186031095,-4.063045875165396,tom_high
5133.745884872656,-2.9376633454326817,tom_high
3161.76124680017,-4.028756801686764,tom_high
4521.0755871074525,-4.0065336649020535,tom_high
2991.6046588770605,-4.688751774929808,tom_high
1799.160418815876,-4.0747419149285875,tom_high
2165.337526397637,-3.963516279818363,tom_high
1122.9864075959572,-3.9122229854308124,tom_high
1704.0345660454705,-4.605370165990758,tom_high
2105.591681726949,-5.521660897864913,tom_high
4123.693701110148,-4.585567538694578,tom_high
5476.752005995512,-3.763802980312539,tom_high
1191.9432725196914,-4.585567538694578,tom_high
481.5265003827126,-5.221556305414575,tom_high
2143.21175045029,-3.381594734368642,tom_high
1983.5447598889004,-4.991032646802743,tom_high
518.2568356142176,-5.15009734143243,tom_high
4771.667657634969,-4.110673924154651,tom_high
2252.4786968597164,-4.406519307245593,tom_high
5324.601713629154,-3.984793678265648,tom_high
4926.731207535748,-3.5686332810407353,tom_high
2391.928878050863,-5.083405966933758,tom_high
2490.233118115159,-4.688751774929808,tom_high
1590.7791557817804,-5.298517346550703,tom_high
638.7190276371263,-4.8285137173049675,tom_high
4285.85953991469,-4.879807011692518,tom_high
3205.944586644624,-4.063045875165396,tom_high
2408.1180997174233,-5.15009734143243,tom_high
917.0818997327807,-4.667245569708845,tom_high
6051.01633670817,-2.9761296262604775,tom_high
300.6871883581883,-5.116195789756748,tom_high
3519.997072846589,-3.86343282126138,tom_high
7094.053564041647,-3.411447697518323,tom_high
937.5951672431563,-5.116195789756748,tom_high
1002.8301499403899,-4.063045875165396,tom_high
3585.7991646502555,-3.1895170026293225,tom_high
2940.959362215167,-4.063045875165396,tom_high
1145.5264890877636,-5.221556305414575,tom_high
7196.292104390254,-2.7062521784422033,tom_high
444.07137274268973,-5.15009734143243,tom_high
2410.7440158080685,-4.098552563622306,tom_high
3476.3320751674573,-4.0065336649020535,tom_high
1197.403810192199,-1.8920008034109475,tom_high
2154.856612311877,-4.2832866668216445,tom_high
5154.874509051175,-4.358510088059232,tom_high
2182.9417034183202,-5.221556305414575,tom_high
4514.449825740801,-5.627021413522739,tom_high
4190.392463455871,-4.199905057882593,tom_high
7357.387536720986,-2.202035169896569,tom_high
533.7652536354251,-2.3270777655657566,tom_high
1148.5518275251195,-5.572954192252463,tom_high
737.2774430250261,-4.8285137173049675,tom_high
2412.5358927483,-4.605370165990758,tom_high
6384.128856885283,-2.405925831916225,snare
2357.040401241141,-3.1895170026293225,snare
8857.965506189645,-2.8897720577282664,snare
3593.2415638635403,-3.4422193561850767,snare
1663.58676474036,-3.882664183189268,snare
4526.109220450502,-2.598499317145757,snare
2497.4344852965232,-3.9740983891489,snare
2541.640096222276,-3.6811112644674258,snare
4523.297789077361,-4.17358774956522,snare
3034.8641593426087,-3.1895170026293225,snare
1255.8632685672378,-4.456950160872484,snare
4834.702194103251,-3.2703690992584176,snare
3570.357548276931,-3.393429192015645,snare
4449.942002492503,-3.0039644252539217,snare
5267.19194705711,-2.793808069466523,snare
6906.978025966963,-1.9053521365858117,snare
2909.9092738110858,-3.2598977993911222,snare
2268.308891212869,-3.642195848217752,snare
4666.977099289528,-2.546131331628441,snare
5305.69755103709,-2.337376517766331,snare
5284.171539634391,-2.3561858497238273,snare
3875.7011114511765,-2.503678015376102,snare
4350.319152729209,-3.4236429706121414,snare
4550.339673295795,-2.9528727640962105,snare
4947.231969501847,-2.3818282803371646,snare
1621.5809134819438,-3.932425692748332,snare
4967.439101268215,-2.282982445700532,snare
4945.423419393979,-2.6174958178364123,snare
3604.1475508081166,-3.561566113817643,snare
3105.3712496164817,-3.454798138391937,snare
5453.784544352754,-2.157819302746526,snare
5028.94040037802,-2.3646604767147994,snare
6187.3522659379505,-2.097398243271761,snare
2683.99119276268,-3.86343282126138,snare
6372.809543610492,-2.2693502969104746,snare
4507.003066276255,-2.6709543963611795,snare
6291.099887666917,-2.5012360117205503,snare
6199.759083682812,-2.408145588654538,snare
4890.738650840633,-2.7776002592396694,snare
3898.6967603036665,-3.5974122455907787,snare
5658.287352569436,-2.265489288253015,snare
2502.2798116865897,-2.7490721756251313,snare
6681.25177500773,-2.0528048677289426,snare
4861.071359373072,-2.261643129665537,snare
5263.004815359477,-3.275646156359261,snare
3828.0665221918352,-2.5334568907317134,snare
4873.841725842395,-2.474760337736522,snare
4844.746454910854,-2.3067930943942505,snare
4900.635616286943,-2.329129048336314,snare
4619.174617471404,-2.4193188892526636,snare
4289.625248363078,-2.5745937962922025,snare
4097.702480128238,-3.4675371641693666,snare
2178.738941315517,-3.835261944294684,snare
6227.779298669323,-2.430618444506597,snare
5546.693964085535,-2.184113543279213,snare
3316.633693717393,-3.2240883466944115,snare
6434.520681422951,-1.8568180215792176,snare
4415.018015769222,-2.6396573896392646,snare
5506.962760723486,-2.7872933884453293,snare
4186.349976913238,-3.045122497747429,snare
2585.1606958248076,-3.045122497747429,snare
6682.728627694456,-2.220283851484968,snare
2107.5642848674697,-3.204187192377116,snare
4689.943885978384,-2.593137374004372,snare
2965.135816797,-3.6653629074992864,snare
5494.52368414384,-2.1221315733034545,snare
4133.394599201775,-2.9414440682725878,snare
3036.4232767678673,-3.2809512085889545,snare
5476.18386238609,-2.587804028029009,snare
3343.433969279516,-2.745952048288888,snare
3300.975617201656,-3.2809512085889545,snare
2531.2643354189513,-3.1943831922804953,snare
3722.0133320673804,-3.1283214416024028,snare
4126.029369295997,-4.063045875165396,snare
3740.0520543801167,-2.5512464322952115,snare
4432.778412906448,-2.2869117238404217,snare
8611.620322862513,-1.5299029244179132,snare
4112.0098453565915,-2.7032626395938375,snare
4434.774405693703,-2.685510694135387,snare
4157.954144449564,-4.147945318951882,snare
5457.406450761014,-2.235126424522897,snare
7858.967619216576,-2.685510694135387,snare
7267.200389543017,-1.804436970741834,snare
8886.473461609232,-1.6400970999214752,snare
5811.726471062722,-2.3189144549265954,snare
3117.3562653463223,-3.8445643369569975,snare
2784.649519111609,-3.214088263359828,snare
4766.992430459601,-4.566149452837476,snare
8486.517800479352,-2.8579109556592823,snare
4760.492285546725,-3.763802980312539,snare
4686.805501870687,-2.9226817918170647,snare
9819.258149975965,-1.470745893570148,snare
3425.8570110445894,-2.8338134040802223,snare
6551.486673030573,-1.7792406768229467,snare
4646.907549868492,-2.6174958178364123,snare
5373.938494929527,-3.2341894426809152,snare
5782.281090997463,-4.213328078214734,snare
4372.8003444887145,-2.755341788638727,snare
5293.544887057013,-1.904008953039344,snare
5175.858697441923,-2.558968478389122,snare
9547.36836002486,-2.257811707353981,snare
5571.348502690968,-2.209294729909373,snare
3863.9605542825166,-2.9414440682725878,snare
4550.339673295795,-2.9528727640962105,snare
4630.737165633714,-2.235126424522897,snare
5604.443338867508,-2.548685611433538,snare
5225.298855963907,-2.292834742143544,snare
5002.320473309464,-2.444348637318499,snare
2809.337732407439,-3.393429192015645,snare
3497.419728569922,-2.577221918698472,snare
4971.343682900177,-2.797081394811492,snare
6530.338285807682,-2.0206181812330413,snare
5116.959252459377,-2.034285819961705,snare
6008.035864651447,-1.9243486372764669,snare
3235.009923940742,-3.307907018577483,snare
2326.42876502327,-4.135366536745022,snare
4798.96774971707,-2.648096258285129,snare
9269.656584251203,-1.7138879138105658,snare
6143.431864763383,-2.157819302746526,snare
5396.964632103438,-2.1254760580263015,snare
3506.3932602795458,-3.066354717853203,snare
4145.266701591901,-2.6340707829306247,snare
5910.326059425905,-2.2276776005099066,snare
4436.791934920708,-2.435174261042458,snare
4409.646612017982,-2.5641498371311195,snare
5015.3315407582595,-3.318896140153078,snare
5808.397604460019,-2.3148576542309813,snare
5908.498750911644,-2.0957709036123857,snare
3092.892600905379,-3.2495350123555755,snare
3819.839977860114,-2.530941166134466,snare
6648.435441684728,-1.8240695031489549,snare
2860.801634991048,-3.486955250026468,snare
4416.062959876583,-3.3993993590021487,snare
5716.631626653093,-2.1022962122473086,snare
6764.731344920736,-2.133886536534898,snare
5061.630894235019,-3.160806896746891,snare
4043.9699529797504,-3.040929619487393,snare
3047.1169065028475,-3.8539540773068364,snare
4741.295753224936,-2.8509664833064714,snare
5265.785470128478,-3.3412434388450745,snare
4592.487305092943,-2.956711540403376,snare
4705.430893898987,-2.2129443689969226,snare
3543.015438350435,-4.358510088059232,snare
4262.3219654071545,-2.6174958178364123,snare
4935.743078973709,-3.219075804870867,snare
3215.1315533046027,-3.0325962379282485,snare
3476.0865569958987,-2.72437956303476,snare
3038.022176881739,-3.4236429706121414,snare
3931.9927574035496,-2.847512248438384,snare
5855.883207151392,-4.756193055725341,snare
4386.992590513544,-3.123765625066542,snare
5364.655099825914,-2.9879640839074804,snare
3443.7389739875443,-2.9414440682725878,snare
2514.200274693567,-3.307907018577483,snare
3910.444511658428,-2.4559362524908868,snare
3835.226941777859,-2.813610696762703,snare
2292.1540288625265,-2.8649039911502534,snare
3484.3108275204304,-2.9879640839074804,snare
3368.5086651999372,-3.5337865497105674,snare
2936.1682705442236,-3.7552192366211474,snare
2060.7391941278215,-3.454798138391937,snare
5536.3472900992465,-2.5184566094722207,snare
2852.5670559552514,-3.922273321284314,snare
2065.394283040496,-3.2240883466944115,snare
3787.280205148049,-3.7299014286368575,snare
2907.4651894043736,-2.76800018551065,snare
4521.115700922179,-2.694347275935885,snare
6065.256370621756,-3.275646156359261,snare
8271.21777343913,-1.6257672743666503,snare
7858.243418897571,-2.52843175452904,snare
5984.595065657876,-2.2869117238404217,snare
3193.7274513936936,-2.830417815079084,snare
3102.810278898926,-3.302457413809918,snare
4158.31772316706,-2.8372205624018365,snare
3823.595700988949,-2.3667904029726246,snare
4810.475925531949,-2.506125997014742,snare
2496.1305134215145,-3.286284554564317,snare
4344.509698275982,-2.7183005169583776,snare
2380.675739931862,-3.214088263359828,snare
3329.213119656385,-2.980058904400367,snare
3694.0233423226364,-3.3526071974953897,snare
8318.491736515876,-1.8893517952393708,snare
5951.121106520912,-2.5641498371311195,snare
4449.150932880465,-3.1283214416024028,snare
2217.533765737498,-3.275646156359261,snare
2967.71311616825,-3.2598977993911222,snare
2702.270580710824,-3.297037346340579,snare
2280.598121468448,-4.05148505276432,snare
4530.0710633496965,-2.5745937962922025,snare
3755.10738661725,-2.968317086523684,snare
2530.2459126304084,-3.318896140153078,snare
4506.409503177252,-3.7382696783073746,snare
2406.9239527901746,-3.5201808976547886,snare
3704.311262623347,-4.063045875165396,snare
2702.130619702776,-3.5974122455907787,snare
4868.920948897811,-2.582498975799316,snare
2285.798050429165,-3.454798138391937,snare
4936.625348679461,-3.012061635486541,snare
3699.708932880465,-3.4175267435947054,snare
4513.896406401264,-3.835261944294684,snare
5058.921239180098,-2.5512464322952115,snare
3069.360655124085,-3.123765625066542,snare
2808.6976556547775,-3.746708546953239,snare
4860.482958517233,-2.1700039617628937,snare
4190.37951246277,-3.7382696783073746,snare
5523.94094639531,-2.546131331628441,snare
4202.31389029391,-2.76800018551065,snare
2185.159549148149,-3.82604528918976,snare
4676.745403586886,-1.7851824649516974,snare
6748.048681794414,-6.725633702190849,snare
3053.9646066457435,-3.346909176380752,snare
5649.563246840668,-2.0221276154818955,snare
3002.8149770767964,-3.0535613663932937,snare
2245.853027056744,-3.963516279818363,snare
4424.714003299802,-4.05148505276432,snare
2683.9665808404807,-4.254713294377589,snare
2492.3251681804663,-4.406519307245593,snare
2967.485479065407,-3.142114763734739,snare
2109.8173941692435,-4.135366536745022,snare
3490.6724184484683,-3.9122229854308124,snare
5754.415919260529,-2.0496944453145503,snare
1861.6151482528549,-3.5067578773226478,snare
5215.923261664123,-2.5184566094722207,snare
2806.6108584158046,-3.254702982514018,snare
3822.8170613650072,-3.020224946125702,snare
1974.7140502785905,-4.0747419149285875,snare
7966.4808902602645,-1.8093090875658342,snare
5742.383350096254,-3.3993993590021487,snare
3393.7249834933555,-3.4054053830623605,snare
4615.011355268928,-3.123765625066542,snare
7894.115428468851,-1.8302845635523892,snare
5201.900493779702,-2.1355771540128057,snare
7626.9667684098395,-1.4517798078211863,snare
6797.551162571897,-2.4420471403302195,snare
3177.8241982598956,-3.012061635486541,snare
4379.791245811013,-2.8509664833064714,snare
3992.952543895527,-2.496369822069377,snare
4400.5002290336815,-3.024331728078355,snare
4544.89565528365,-2.76800018551065,snare
4425.139664707909,-3.0039644252539217,snare
3705.063682194954,-3.302457413809918,snare
4154.022985777663,-2.566750618831177,snare
3201.901165561023,-3.902272654577644,snare
6438.965928503212,-2.1787990932157206,snare
2402.5376442642037,-3.142114763734739,snare
2415.6323743808516,-3.6890794341166027,snare
3692.030938591355,-2.6623212492164767,snare
3849.9569622393665,-2.6913930640384534,snare
4231.307159673066,-2.6065965273783767,snare
3798.952018756181,-2.7002820114556996,snare
6858.128406903643,-2.4466554434164136,snare
3060.4332983539484,-3.902272654577644,snare
4369.520205164703,-2.679662724252964,snare
3444.895835379827,-3.6653629074992864,snare
1969.0387881991091,-3.798894300123809,snare
2913.4618659258117,-3.7724610430556536,snare
4746.3988498655835,-2.4015010459358694,snare
7529.8163690368965,-2.590467145448493,snare
1555.401659873773,-3.942682192915521,snare
5825.311949435719,-2.302785072996712,snare
5014.532697982271,-3.657580767057232,snare
6128.757616867828,-2.090904713961213,snare
4085.867084830877,-2.9152743505392027,snare
6281.141312882806,-2.430618444506597,snare
3269.8149663497934,-4.52840912485463,snare
2091.1993563831884,-3.2091254740176987,snare
4194.21259910701,-2.810282906670028,snare
2230.3532292472355,-3.3698986946054506,snare
4171.000134714792,-2.3415259013131426,snare
3807.435037635696,-3.0161349608741768,snare
3426.689061720949,-2.893375665231565,snare
5854.283340543057,-2.1612855107230122,snare
4126.3667013735785,-2.5745937962922025,snare
7225.866192060056,-1.6577782677647015,snare
1255.8632685672378,-4.456950160872484,snare
3724.860507529312,-2.9414440682725878,snare
1969.0175376840089,-2.057488717041369,snare
2162.2966723790696,-4.3902587863738125,snare
3987.2994524414075,-2.465304002494487,snare
3231.915330617741,-3.132898108629815,snare
6833.951218663415,-2.1665074547041643,snare
4580.276409687881,-3.942682192915521,snare
3750.4674302791145,-3.1012927692144836,snare
4248.544154677864,-2.5958147517750882,snare
5218.018918562961,-2.5719725628123284,snare
4146.458507401116,-2.6537619958208065,snare
4173.078234671189,-2.3007870703340387,snare
5094.001695230559,-3.5001133346039794,snare
4452.313529811414,-2.609310233249973,snare
4309.798335831371,-2.593137374004372,snare
4038.5813007812194,-2.721335420653532,snare
8971.161778734318,-2.7366496556265743,snare
4399.878090490051,-3.07497546089711,snare
3162.902063429561,-4.213328078214734,snare
4492.910424826135,-2.546131331628441,snare
5429.6740583330275,-2.421568608986679,snare
4688.227731666317,-3.151417156397052,snare
3377.4873111168877,-3.984793678265648,snare
4518.540335963979,-2.265489288253015,snare
2021.362466194084,-3.214088263359828,snare
5402.348858673324,-2.8969923057017537,snare
2644.315878779162,-3.142114763734739,snare
4982.306401582663,-2.9722157269393414,snare
4113.979150825293,-2.2693502969104746,snare
4711.479739226131,-2.25399490882728,snare
4967.798029077907,-2.7840518945211583,snare
5477.70065411028,-2.4125999390039183,snare
5211.895592001459,-2.530941166134466,snare
3925.66076167904,-3.9740983891489,snare
4667.361697514474,-2.7808208739397116,snare
4588.045882414153,-3.110221399958785,snare
5197.455245223481,-2.8579109556592823,snare
4625.296358241061,-3.114715789546624,snare
9196.887473534089,-1.3557711684797162,snare
6317.821864392392,-2.0012000953759395,snare
2284.5779660549356,-3.697111605813867,snare
6200.292121562436,-2.0161035008785144,snare
4051.8747316839476,-2.758491397541623,snare
4362.571522035578,-3.0367542480769125,snare
4867.415259202006,-2.6065965273783767,snare
4944.400123285581,-4.585567538694578,snare
3854.0850492102336,-3.5067578773226478,snare
3703.8527110887926,-3.302457413809918,snare
9434.82451090908,-1.587876400655254,snare
3885.000018867158,-3.7724610430556536,snare
3449.6897540009204,-3.2809512085889545,snare
4915.750386258962,-2.6120313233643335,snare
4827.8325842729355,-2.421568608986679,snare
5872.4001876472175,-2.474760337736522,snare
4036.2066330227117,-2.511040011817171,snare
5452.837403231095,-2.2295346112571193,snare
3533.6849184538537,-2.968317086523684,snare
5475.8964268487125,-2.118798236883696,snare
5510.6040850617155,-2.3189144549265954,snare
4736.4663954170655,-3.697111605813867,snare
3902.9055834334285,-2.9006220737523325,snare
2057.470899293578,-3.146755143291241,snare
4491.632758813628,-2.235126424522897,snare
6601.0899230546775,-2.4843069496201022,snare
3745.3105838476495,-2.9115911051229064,snare
2472.879633648175,-3.932425692748332,snare
10064.822594326353,-1.921612657457592,snare
3488.716816874457,-3.3698986946054506,snare
4367.695099538187,-2.9152743505392027,snare
2797.9732957340666,-2.956711540403376,snare
2721.637818412069,-3.922273321284314,snare
5073.079673305827,-2.383995128422255,snare
2313.950177317018,-3.012061635486541,snare
2924.7480758961883,-3.4175267435947054,snare
2682.094153986373,-3.746708546953239,snare
1961.515208164887,-3.3698986946054506,snare
2982.062660456545,-3.393429192015645,snare
4492.911417797282,-2.343607067516967,snare
3697.262358966559,-3.6653629074992864,snare
3358.050546014321,-3.142114763734739,snare
3252.8156928955777,-3.7724610430556536,snare
8771.9042539433,-1.6400970999214752,snare
2806.6108584158046,-3.254702982514018,snare
4542.980555916346,-2.383995128422255,snare
3223.1450265287435,-4.05148505276432,snare
4117.762838131345,-3.3412434388450745,snare
4384.526609412316,-3.0284554452622174,snare
5208.844636563021,-2.4260832893412054,snare
4538.414421428318,-2.742841625874495,snare
5125.546600410124,-2.548685611433538,snare
4010.792108253877,-3.066354717853203,snare
3637.5024068485427,-3.2240883466944115,snare
5337.335602567002,-2.3189144549265954,snare
6677.178586454575,-1.8801351401344466,snare
5574.0604616050405,-2.2968030013191645,snare
3304.797490942774,-3.902272654577644,snare
4263.309061788017,-3.381594734368642,snare
3429.6947893221513,-2.9959322535566573,snare
2172.8132301657542,-3.3356096211268187,snare
2709.3301636462425,-3.2598977993911222,snare
2155.551856398492,-3.657580767057232,snare
7410.414553647934,-1.9066971267011446,snare
4491.566331875707,-3.2091254740176987,snare
6299.497104715842,-3.486955250026468,snare
3383.4314723100015,-2.907921376233944,snare
3945.853810839298,-2.2968030013191645,snare
4606.006864266351,-2.721335420653532,snare
4581.564856251621,-2.7522020686340594,snare
6083.991003001371,-2.1770338676911516,snare
3427.6964416971146,-3.375729614916244,snare
2575.3083519944707,-2.980058904400367,snare
3415.7125916393425,-3.307907018577483,snare
3390.6029095400436,-3.1846743781535345,snare
2874.567119259343,-3.9740983891489,snare
5964.121401618651,-2.4328937583437322,snare
4410.351039472599,-3.0325962379282485,snare
2350.364247628168,-4.327738429392478,snare
2942.3003346948585,-3.307907018577483,snare
3415.750132735218,-3.307907018577483,snare
4221.0515941740905,-2.758491397541623,snare
5494.52368414384,-2.1221315733034545,snare
5957.144294326934,-2.261643129665537,snare
2967.4212965697775,-3.4422193561850767,snare
7501.559916823097,-1.7851824649516974,snare
4512.32126016245,-4.063045875165396,snare
4599.59868506358,-2.005647841774176,snare
6132.892588526081,-1.9691740686565313,snare
6758.751459833111,-1.9270921232222178,snare
4416.6592479446335,-2.3332442804814204,snare
4284.642843562604,-2.7616509578319914,snare
4019.314921577672,-2.6709543963611795,snare
3117.634278596884,-3.297037346340579,snare
5847.720431751726,-2.1770338676911516,snare
4088.6336305099235,-3.4175267435947054,snare
4033.8291329087633,-3.454798138391937,snare
2880.906117688696,-3.4359888064344406,snare
4073.1710903436656,-3.088047542464463,snare
5402.199679971942,-3.649858720963321,snare
4233.5960173903995,-2.33118454751841,snare
5809.811453591281,-3.381594734368642,snare
6034.359411413436,-2.8509664833064714,snare
4073.9402609857316,-3.4804405690052747,snare
3207.7087157648803,-3.4236429706121414,snare
5033.489170049748,-2.368924875501257,snare
5062.908528717546,-3.8539540773068364,snare
4416.6592479446335,-2.3332442804814204,snare
3560.530821868051,-4.358510088059232,snare
8868.99901365481,-1.6076398897740936,snare
3837.8986764884376,-3.2598977993911222,snare
4699.8072304032785,-2.8579109556592823,snare
4873.490179584149,-3.561566113817643,snare
5035.998912995801,-2.7648205325932707,snare
3554.5606908344744,-3.1012927692144836,snare
2597.1167789411506,-3.3526071974953897,snare
1586.3960298257928,-4.3430059015232665,snare
4622.85932609683,-2.47713846014149,snare
1974.7821796180172,-4.0747419149285875,snare
2996.492754634359,-2.9115911051229064,snare
4095.163853337623,-2.840639369150622,snare
6232.708889499531,-2.0892878987343075,snare
4437.457476505477,-4.0747419149285875,snare
2380.675739931862,-3.214088263359828,snare
6423.661564579788,-2.6396573896392646,snare
2387.4334540065265,-3.604738285682852,snare
4123.652206928444,-3.318896140153078,snare
2949.952449924821,-3.132898108629815,snare
4291.20276686874,-2.6120313233643335,snare
4776.775628694619,-2.320949043624383,snare
5525.2154252631335,-2.421568608986679,snare
2644.315878779162,-3.142114763734739,snare
3207.7087157648803,-3.4236429706121414,snare
3390.4734444307796,-3.045122497747429,snare
3902.4476538228287,-2.609310233249973,snare
4287.554401340385,-2.813610696762703,snare
10023.044280879001,-2.3250306819440314,snare
4849.062042906092,-3.590139486261699,snare
3603.546693793322,-2.9006220737523325,snare
4409.854920409592,-2.827033717094843,snare
5010.834050602176,-2.4374599763233133,snare
4336.692497525264,-3.045122497747429,snare
4485.847079695083,-2.3561858497238273,snare
3698.3669756398176,-3.114715789546624,snare
4143.281981461612,-2.6285152130860228,snare
3226.6824817950774,-3.590139486261699,snare
5454.210763394926,-2.566750618831177,snare
5171.891581341266,-2.2445161648727363,snare
3904.7377996486202,-3.302457413809918,snare
3301.0648093883824,-3.2809512085889545,snare
6965.912686621156,-2.4629538251495333,snare
3704.3670997683857,-2.7840518945211583,snare
6949.103013134401,-1.8428317796044777,snare
5287.8027962538345,-3.297037346340579,snare
7767.9052081935315,-2.930144513018654,snare
4621.451311077567,-2.999940274954196,snare
4932.592148424617,-2.7776002592396694,snare
2518.3234604259574,-3.3993993590021487,snare
4975.706827932725,-2.2968030013191645,snare
3978.2760615468023,-2.435174261042458,snare
4498.77502412801,-3.5686332810407353,snare
2326.3175793877954,-4.135366536745022,snare
1663.9453211817304,-4.040056356940697,snare
2906.58417695009,-3.330007365578149,snare
4169.085408259705,-3.454798138391937,snare
4092.585365817112,-2.813610696762703,snare
4728.849772602407,-4.098552563622306,snare
4569.357552726666,-2.474760337736522,snare
6949.747838466267,-7.418780882750794,snare
4886.969377452067,-2.87548610048079,snare
3108.363637617743,-3.473968054499657,snare
3309.234156826561,-3.275646156359261,snare
4691.536959707437,-2.930144513018654,snare
2155.5615826341837,-3.657580767057232,snare
7143.106829341923,-2.7002820114556996,snare
4121.90619497079,-2.5159782934577537,snare
2676.3503798019497,-3.604738285682852,snare
4450.779248240215,-3.0161349608741768,snare
4090.0319263725423,-3.963516279818363,snare
5797.590581289558,-3.4804405690052747,snare
4954.880375464058,-2.755341788638727,snare
3808.4335747057976,-2.968317086523684,snare
3989.2541390256492,-2.506125997014742,snare
4222.108924357284,-2.6424624405668733,snare
3802.750586839723,-2.8969923057017537,snare
10174.385727706813,-1.3801147341585178,snare
4904.086611232393,-4.135366536745022,snare
4049.8924635313087,-3.2291261407243685,snare
7266.92800360116,-1.6525453934480432,snare
9689.36354998738,-1.5888553532542382,snare
4255.3389903535635,-3.3698986946054506,snare
1843.064482469608,-3.473968054499657,snare
3300.21905563382,-3.3356096211268187,snare
3509.070296309799,-2.6011911088114688,snare
3286.4012220857708,-3.4054053830623605,snare
2365.6598859534097,-3.318896140153078,snare
5234.069889843542,-2.9006220737523325,snare
1794.40781495084,-3.619553371467992,snare
3703.787777370754,-3.3583378722043746,snare
7138.774028573511,-3.179855091717586,snare
7470.197435012305,-3.7216026258221624,snare
4224.287783784921,-2.9226817918170647,snare
2437.027498109247,-3.604738285682852,snare
7319.71263672392,-1.8415699497840556,snare
1965.964335567946,-3.4422193561850767,snare
4948.375076818527,-3.070655799752594,snare
5478.957455548353,-2.6913930640384534,snare
5191.455135003237,-2.535978960164423,snare
3193.7274513936936,-2.830417815079084,snare
7138.759652532603,-3.179855091717586,snare
3316.633693717393,-3.2240883466944115,snare
3112.312737071948,-2.7490721756251313,snare
4844.644694292049,-2.810282906670028,snare
6095.777593587888,-2.01460312550328,snare
6006.032108299065,-2.535978960164423,snare
4658.03721053287,-2.6368601850182034,snare
2847.8255934571016,-3.7552192366211474,snare
4211.122823806792,-2.745952048288888,snare
2661.5773091831493,-3.286284554564317,snare
3602.436032909977,-2.6623212492164767,snare
2882.475435965265,-2.622990337154053,snare
